Entity,Code,Year,Cement (tonnes),Flaring (tonnes),Oil (tonnes),Coal (tonnes),Gas (tonnes)
Moldova,MDA,1996,18320,0,2810288,1982224,6701456
Moldova,MDA,1997,62288,0,2568464,996608,3466144
Moldova,MDA,1998,36640,0,2125120,981952,3118064
Moldova,MDA,1999,25648,0,1417968,447008,2605104
Moldova,MDA,2000,109920,0,1282400,366400,1751392
Moldova,MDA,2001,98928,0,1432624,260144,1919936
Moldova,MDA,2002,150224,0,1630480,278464,1923600
Moldova,MDA,2003,128240,0,1766048,337088,2055504
Moldova,MDA,2004,219840,0,1908944,318768,2103136
Moldova,MDA,2005,318768,0,1919936,285792,2363280
Moldova,MDA,2006,417696,0,1868640,344416,2359616
Moldova,MDA,2007,399376,0,1930928,168544,2176416
Moldova,MDA,2008,373728,0,2033520,326096,2040848
Moldova,MDA,2009,348080,0,1974896,348080,1875968
Moldova,MDA,2010,447008,0,2172752,326096,1982224
Moldova,MDA,2011,498304,0,2286336,333424,1916272
Moldova,MDA,2012,597232,0,2084816,414032,1824672
Moldova,MDA,2013,571584,0,2147104,553264,1722080
Moldova,MDA,2014,648528,0,2180080,344416,1751392
Mongolia,MNG,1950,0,0,0,285792,0
Mongolia,MNG,1951,0,0,0,293120,0
Mongolia,MNG,1952,0,0,0,300448,0
Mongolia,MNG,1953,0,0,0,304112,0
Mongolia,MNG,1954,0,0,175872,315104,0
Mongolia,MNG,1955,0,0,267472,322432,0
Mongolia,MNG,1956,0,0,300448,388384,0
Mongolia,MNG,1957,0,0,326096,436016,0
Mongolia,MNG,1958,0,0,425024,707152,0
Mongolia,MNG,1959,0,0,501968,839056,0
Mongolia,MNG,1960,0,0,494640,798752,0
Mongolia,MNG,1961,0,0,505632,886688,0
Mongolia,MNG,1962,0,0,549600,1421632,0
Mongolia,MNG,1963,0,0,575248,1025920,0
Mongolia,MNG,1964,0,0,633872,1410640,0
Mongolia,MNG,1965,0,0,615552,1341024,0
Mongolia,MNG,1966,0,0,611888,1337360,0
Mongolia,MNG,1967,25648,0,688832,1436288,0
Mongolia,MNG,1968,36640,0,743792,1700096,0
Mongolia,MNG,1969,36640,0,769440,1875968,0
Mongolia,MNG,1970,47632,0,820736,1978560,0
Mongolia,MNG,1971,47632,0,894016,2088480,0
Mongolia,MNG,1972,69616,0,963632,2246032,0
Mongolia,MNG,1973,73280,0,1069888,2333968,0
Mongolia,MNG,1974,84272,0,1161488,2502512,0
Mongolia,MNG,1975,80608,0,1194464,2788304,0
Mongolia,MNG,1976,80608,0,1293392,3022800,0
Mongolia,MNG,1977,51296,0,1392320,3524768,0
Mongolia,MNG,1978,84272,0,1667120,4026736,0
Mongolia,MNG,1979,91600,0,1744064,4459088,0
Mongolia,MNG,1980,87936,0,1875968,4909760,0
Mongolia,MNG,1981,106256,0,2000544,4532368,0
Mongolia,MNG,1982,175872,0,2077488,4503056,0
Mongolia,MNG,1983,80608,0,2191072,4719232,0
Mongolia,MNG,1984,69616,0,894016,5485008,0
Mongolia,MNG,1985,73280,0,2363280,6587872,0
Mongolia,MNG,1986,212512,0,2403584,7049536,0
Mongolia,MNG,1987,271136,0,2612432,7690736,0
Mongolia,MNG,1988,249152,0,2685712,8654368,0
Mongolia,MNG,1989,256480,0,2454880,7848288,0
Mongolia,MNG,1990,219840,0,2454880,7306016,0
Mongolia,MNG,1991,113584,0,1861312,10171264,0
Mongolia,MNG,1992,65952,0,1747728,9196640,0
Mongolia,MNG,1993,40304,0,1641472,7595472,0
Mongolia,MNG,1994,43968,0,1095536,6800384,0
Mongolia,MNG,1995,54960,0,1018592,6840688,0
Mongolia,MNG,1996,51296,0,1150496,6833360,0
Mongolia,MNG,1997,54960,0,1124848,6521920,0
Mongolia,MNG,1998,54960,0,1212784,6433984,0
Mongolia,MNG,1999,51296,0,1198128,6298416,0
Mongolia,MNG,2000,47632,0,1315376,6133536,0
Mongolia,MNG,2001,32976,0,1487584,6353376,0
Mongolia,MNG,2002,73280,0,1428960,6774736,0
Mongolia,MNG,2003,80608,0,1564528,6382688,0
Mongolia,MNG,2004,29312,0,1725744,6793056,0
Mongolia,MNG,2005,54960,0,1685440,6811376,0
Mongolia,MNG,2006,69616,0,1949248,7371968,0
Mongolia,MNG,2007,87936,0,2396256,9570368,0
Mongolia,MNG,2008,135568,0,2553808,9339536,0
Mongolia,MNG,2009,117248,0,2326640,10643920,0
Mongolia,MNG,2010,161216,0,2469536,11178864,0
Mongolia,MNG,2011,212512,0,3066768,18202752,0
Mongolia,MNG,2012,172208,0,3477136,22555584,0
Mongolia,MNG,2013,128240,0,3671328,34921584,0
Mongolia,MNG,2014,205184,0,3389200,17228128,0
Montenegro,MNE,2006,0,0,1124848,1256752,0
Montenegro,MNE,2007,0,0,1227440,1022256,0
Montenegro,MNE,2008,0,0,1234768,1509568,0
Montenegro,MNE,2009,0,0,1007600,817072,0
Montenegro,MNE,2010,0,0,956304,1623152,0
Montenegro,MNE,2011,0,0,894016,1674448,0
Montenegro,MNE,2012,0,0,828064,1505904,0
Montenegro,MNE,2013,0,0,795088,1454608,0
Montenegro,MNE,2014,0,0,791424,1417968,0
Montserrat,MSR,1962,0,0,3664,0,0
Montserrat,MSR,1963,0,0,3664,0,0
Montserrat,MSR,1964,0,0,7328,0,0
Montserrat,MSR,1965,0,0,3664,0,0
Montserrat,MSR,1966,0,0,7328,0,0
Montserrat,MSR,1967,0,0,7328,0,0
Montserrat,MSR,1968,0,0,7328,0,0
Montserrat,MSR,1969,0,0,7328,0,0
Montserrat,MSR,1970,0,0,14656,0,0
Montserrat,MSR,1971,0,0,14656,0,0
Montserrat,MSR,1972,0,0,14656,0,0
Montserrat,MSR,1973,0,0,14656,0,0
Montserrat,MSR,1974,0,0,14656,0,0
Montserrat,MSR,1975,0,0,10992,0,0
Montserrat,MSR,1976,0,0,10992,0,0
Montserrat,MSR,1977,0,0,25648,0,0
Montserrat,MSR,1978,0,0,25648,0,0
Montserrat,MSR,1979,0,0,25648,0,0
Montserrat,MSR,1980,0,0,14656,0,0
Montserrat,MSR,1981,0,0,18320,0,0
Montserrat,MSR,1982,0,0,18320,0,0
Montserrat,MSR,1983,0,0,21984,0,0
Montserrat,MSR,1984,0,0,21984,0,0
Montserrat,MSR,1985,0,0,25648,0,0
Montserrat,MSR,1986,0,0,29312,0,0
Montserrat,MSR,1987,0,0,29312,0,0
Montserrat,MSR,1988,0,0,29312,0,0
Montserrat,MSR,1989,0,0,29312,0,0
Montserrat,MSR,1990,0,0,29312,0,0
Montserrat,MSR,1991,0,0,29312,0,0
Montserrat,MSR,1992,0,0,29312,0,0
Montserrat,MSR,1993,0,0,29312,0,0
Montserrat,MSR,1994,0,0,32976,0,0
Montserrat,MSR,1995,0,0,32976,0,0
Montserrat,MSR,1996,0,0,36640,0,0
Montserrat,MSR,1997,0,0,32976,0,0
Montserrat,MSR,1998,0,0,29312,0,0
Montserrat,MSR,1999,0,0,29312,0,0
Montserrat,MSR,2000,0,0,25648,0,0
Montserrat,MSR,2001,0,0,25648,0,0
Montserrat,MSR,2002,0,0,36640,0,0
Montserrat,MSR,2003,0,0,36640,0,0
Montserrat,MSR,2004,0,0,36640,0,0
Montserrat,MSR,2005,0,0,36640,0,0
Montserrat,MSR,2006,0,0,36640,0,0
Montserrat,MSR,2007,0,0,40304,0,0
Montserrat,MSR,2008,0,0,47632,0,0
Montserrat,MSR,2009,0,0,47632,0,0
Montserrat,MSR,2010,0,0,65952,0,0
Montserrat,MSR,2011,0,0,40304,0,0
Montserrat,MSR,2012,0,0,43968,0,0
Montserrat,MSR,2013,0,0,51296,0,0
Montserrat,MSR,2014,0,0,47632,0,0
Morocco,MAR,1928,29312,0,0,0,0
Morocco,MAR,1929,32976,0,0,0,0
Morocco,MAR,1930,36640,0,0,3664,0
Morocco,MAR,1931,73280,0,0,14656,0
Morocco,MAR,1932,109920,0,0,40304,0
Morocco,MAR,1933,98928,0,3664,73280,0
Morocco,MAR,1934,91600,0,3664,95264,0
Morocco,MAR,1935,95264,0,0,139232,0
Morocco,MAR,1936,80608,0,0,131904,0
Morocco,MAR,1937,76944,0,10992,282128,0
Morocco,MAR,1938,80608,0,10992,373728,0
Morocco,MAR,1939,0,0,14656,304112,0
Morocco,MAR,1940,0,0,14656,381056,0
Morocco,MAR,1941,0,0,18320,370064,0
Morocco,MAR,1942,0,0,14656,311440,0
Morocco,MAR,1943,69616,0,14656,271136,0
Morocco,MAR,1944,54960,0,10992,355408,0
Morocco,MAR,1945,36640,0,10992,476320,0
Morocco,MAR,1946,87936,0,10992,589904,0
Morocco,MAR,1947,109920,0,10992,714480,0
Morocco,MAR,1948,131904,0,40304,769440,0
Morocco,MAR,1949,131904,0,51296,905008,0
Morocco,MAR,1950,161216,0,1575520,828064,0
Morocco,MAR,1951,186864,0,1857648,883024,0
Morocco,MAR,1952,216176,0,2352288,996608,0
Morocco,MAR,1953,304112,0,2524496,1337360,7328
Morocco,MAR,1954,329760,0,2242368,1000272,14656
Morocco,MAR,1955,362736,0,2290000,890352,14656
Morocco,MAR,1956,315104,0,2286336,908672,14656
Morocco,MAR,1957,252816,0,1949248,850048,7328
Morocco,MAR,1958,201520,0,2194736,864704,3664
Morocco,MAR,1959,249152,0,2253360,861040,7328
Morocco,MAR,1960,289456,0,2454880,875696,18320
Morocco,MAR,1961,315104,0,2579456,864704,18320
Morocco,MAR,1962,348080,0,1916272,791424,18320
Morocco,MAR,1963,377392,0,2711360,846384,21984
Morocco,MAR,1964,461664,0,2942192,992944,21984
Morocco,MAR,1965,392048,0,3070432,773104,21984
Morocco,MAR,1966,428688,0,3817888,1190800,25648
Morocco,MAR,1967,428688,0,3777584,1183472,21984
Morocco,MAR,1968,494640,0,4045056,1062560,21984
Morocco,MAR,1969,578912,0,4103680,1058896,80608
Morocco,MAR,1970,699824,0,5287152,1209120,91600
Morocco,MAR,1971,736464,0,6093232,1271408,98928
Morocco,MAR,1972,769440,0,5576608,1586512,106256
Morocco,MAR,1973,806080,0,7126480,1564528,135568
Morocco,MAR,1974,952640,0,8500480,1553536,120912
Morocco,MAR,1975,1011264,0,8181712,1766048,146560
Morocco,MAR,1976,1157824,0,8302624,1912608,164880
Morocco,MAR,1977,1428960,0,9321216,1806352,131904
Morocco,MAR,1978,1403312,0,9680288,1824672,161216
Morocco,MAR,1979,1634144,0,12391648,1773376,142896
Morocco,MAR,1980,1769712,0,12329360,1703760,128240
Morocco,MAR,1981,1795360,0,12061888,1802688,183200
Morocco,MAR,1982,1864976,0,13014528,2015200,150224
Morocco,MAR,1983,1916272,0,13208720,2495184,161216
Morocco,MAR,1984,1788032,0,13707024,2147104,161216
Morocco,MAR,1985,1839328,0,13391920,2454880,164880
Morocco,MAR,1986,1864976,0,12809344,4019408,175872
Morocco,MAR,1987,1897952,0,13542144,4521376,142896
Morocco,MAR,1988,2103136,0,14465472,4429776,161216
Morocco,MAR,1989,2092144,0,15909088,4777856,117248
Morocco,MAR,1990,2092144,0,16638224,4682592,109920
Morocco,MAR,1991,2876240,0,16586928,5415392,73280
Morocco,MAR,1992,3158368,0,18177104,4638624,47632
Morocco,MAR,1993,3165696,0,19664688,5320128,47632
Morocco,MAR,1994,3165696,0,20500080,5910032,43968
Morocco,MAR,1995,3191344,0,20155664,6976256,25648
Morocco,MAR,1996,3282944,0,19140736,8709328,32976
Morocco,MAR,1997,3605376,0,19899184,8265984,65952
Morocco,MAR,1998,3693312,0,19126080,9127024,65952
Morocco,MAR,1999,3751936,0,20467104,8833904,76944
Morocco,MAR,2000,4037728,0,19723312,10028368,87936
Morocco,MAR,2001,4983040,0,19840560,12772704,84272
Morocco,MAR,2002,5081968,0,19950480,13106128,84272
Morocco,MAR,2003,5180896,0,20038416,12234096,80608
Morocco,MAR,2004,5481344,0,24006528,13688704,98928
Morocco,MAR,2005,5481344,0,25303584,14084416,868368
Morocco,MAR,2006,5657216,0,25933792,14699968,1095536
Morocco,MAR,2007,6375360,0,27527632,15077360,1242096
Morocco,MAR,2008,6998240,0,30620048,14121056,1113856
Morocco,MAR,2009,7236400,0,30828896,13168416,1209120
Morocco,MAR,2010,6976256,0,34408624,13223376,1304384
Morocco,MAR,2011,6976256,0,34837312,14176016,1648800
Morocco,MAR,2012,8108432,0,37559664,14623024,2385264
Morocco,MAR,2013,8405216,0,36885488,11373056,2366944
Morocco,MAR,2014,7829968,0,34382976,15300864,2304656
Mozambique,MOZ,1927,0,0,0,43968,0
Mozambique,MOZ,1928,7328,0,0,14656,0
Mozambique,MOZ,1929,10992,0,0,0,0
Mozambique,MOZ,1930,10992,0,0,0,0
Mozambique,MOZ,1931,10992,0,0,0,0
Mozambique,MOZ,1932,10992,0,0,51296,0
Mozambique,MOZ,1933,10992,0,0,43968,0
Mozambique,MOZ,1934,7328,0,0,58624,0
Mozambique,MOZ,1935,7328,0,0,40304,0
Mozambique,MOZ,1936,7328,0,0,43968,0
Mozambique,MOZ,1937,7328,0,0,51296,0
Mozambique,MOZ,1938,10992,0,0,25648,0
Mozambique,MOZ,1939,14656,0,0,51296,0
Mozambique,MOZ,1940,14656,0,0,51296,0
Mozambique,MOZ,1941,14656,0,0,43968,0
Mozambique,MOZ,1942,10992,0,0,18320,0
Mozambique,MOZ,1943,14656,0,0,32976,0
Mozambique,MOZ,1944,14656,0,0,43968,0
Mozambique,MOZ,1945,18320,0,0,32976,0
Mozambique,MOZ,1946,14656,0,0,43968,0
Mozambique,MOZ,1947,18320,0,0,43968,0
Mozambique,MOZ,1948,18320,0,0,25648,0
Mozambique,MOZ,1949,21984,0,0,32976,0
Mozambique,MOZ,1950,25648,0,161216,718144,0
Mozambique,MOZ,1951,40304,0,183200,707152,0
Mozambique,MOZ,1952,40304,0,205184,828064,0
Mozambique,MOZ,1953,43968,0,216176,820736,0
Mozambique,MOZ,1954,51296,0,234496,861040,0
Mozambique,MOZ,1955,69616,0,260144,1040576,0
Mozambique,MOZ,1956,76944,0,293120,1179808,0
Mozambique,MOZ,1957,84272,0,326096,1359344,0
Mozambique,MOZ,1958,87936,0,366400,1363008,0
Mozambique,MOZ,1959,106256,0,377392,1311712,0
Mozambique,MOZ,1960,109920,0,436016,1337360,0
Mozambique,MOZ,1961,106256,0,1025920,1498576,0
Mozambique,MOZ,1962,87936,0,373728,1520560,0
Mozambique,MOZ,1963,84272,0,216176,1359344,0
Mozambique,MOZ,1964,91600,0,707152,1341024,0
Mozambique,MOZ,1965,109920,0,626544,1267744,0
Mozambique,MOZ,1966,113584,0,850048,1161488,0
Mozambique,MOZ,1967,124576,0,637536,1110192,0
Mozambique,MOZ,1968,142896,0,1154160,1480256,0
Mozambique,MOZ,1969,150224,0,1447280,1641472,0
Mozambique,MOZ,1970,197856,0,1242096,1542544,0
Mozambique,MOZ,1971,208848,0,1744064,1659792,0
Mozambique,MOZ,1972,234496,0,1637808,1425296,0
Mozambique,MOZ,1973,304112,0,1700096,1557200,0
Mozambique,MOZ,1974,230832,0,1421632,1494912,0
Mozambique,MOZ,1975,139232,0,1374000,1370336,0
Mozambique,MOZ,1976,106256,0,1124848,1322704,0
Mozambique,MOZ,1977,161216,0,1718416,831728,0
Mozambique,MOZ,1978,161216,0,2055504,655856,0
Mozambique,MOZ,1979,135568,0,1894288,611888,0
Mozambique,MOZ,1980,117248,0,2326640,765776,0
Mozambique,MOZ,1981,117248,0,1593840,780432,0
Mozambique,MOZ,1982,175872,0,1718416,644864,0
Mozambique,MOZ,1983,208848,0,1286064,479984,0
Mozambique,MOZ,1984,223504,0,978288,333424,0
Mozambique,MOZ,1985,98928,0,765776,282128,0
Mozambique,MOZ,1986,36640,0,769440,175872,0
Mozambique,MOZ,1987,36640,0,780432,168544,0
Mozambique,MOZ,1988,32976,0,806080,172208,0
Mozambique,MOZ,1989,36640,0,835392,168544,0
Mozambique,MOZ,1990,40304,0,828064,153888,0
Mozambique,MOZ,1991,40304,0,817072,164880,0
Mozambique,MOZ,1992,14656,0,831728,157552,0
Mozambique,MOZ,1993,10992,0,908672,157552,0
Mozambique,MOZ,1994,29312,0,875696,157552,0
Mozambique,MOZ,1995,29312,0,934320,150224,0
Mozambique,MOZ,1996,87936,0,952640,0,0
Mozambique,MOZ,1997,109920,0,1014928,0,0
Mozambique,MOZ,1998,106256,0,1025920,0,0
Mozambique,MOZ,1999,106256,0,1080880,0,0
Mozambique,MOZ,2000,135568,0,1212784,0,0
Mozambique,MOZ,2001,131904,0,1443616,0,3664
Mozambique,MOZ,2002,245488,0,1333696,0,3664
Mozambique,MOZ,2003,300448,0,1612160,0,3664
Mozambique,MOZ,2004,274800,0,1637808,0,7328
Mozambique,MOZ,2005,245488,0,1436288,0,139232
Mozambique,MOZ,2006,300448,0,1516896,0,161216
Mozambique,MOZ,2007,329760,0,1839328,25648,69616
Mozambique,MOZ,2008,370064,0,1747728,25648,117248
Mozambique,MOZ,2009,388384,0,1963904,25648,150224
Mozambique,MOZ,2010,439680,0,2114128,25648,153888
Mozambique,MOZ,2011,487312,0,2425568,124576,183200
Mozambique,MOZ,2012,589904,0,2315648,40304,172208
Mozambique,MOZ,2013,648528,0,2971504,36640,355408
Mozambique,MOZ,2014,747456,0,5521648,824400,1326368
Myanmar,MMR,1928,0,0,3158368,0,0
Myanmar,MMR,1929,0,0,3048448,0,0
Myanmar,MMR,1930,0,0,3085088,0,0
Myanmar,MMR,1931,0,0,2934864,0,0
Myanmar,MMR,1932,0,0,2978832,0,0
Myanmar,MMR,1933,0,0,2997152,0,0
Myanmar,MMR,1934,0,0,3063104,0,0
Myanmar,MMR,1935,0,0,3026464,0,0
Myanmar,MMR,1936,0,0,3110736,0,0
Myanmar,MMR,1937,0,0,3216992,0,0
Myanmar,MMR,1938,0,0,3088752,0,0
Myanmar,MMR,1939,0,0,3231648,0,0
Myanmar,MMR,1940,0,0,3173024,0,0
Myanmar,MMR,1941,0,0,3184016,0,0
Myanmar,MMR,1942,0,0,1025920,0,0
Myanmar,MMR,1943,0,0,410368,0,0
Myanmar,MMR,1944,0,0,307776,0,0
Myanmar,MMR,1945,0,0,296784,0,0
Myanmar,MMR,1946,0,0,7328,0,0
Myanmar,MMR,1947,0,0,25648,0,0
Myanmar,MMR,1948,0,0,153888,0,0
Myanmar,MMR,1949,0,0,102592,0,0
Myanmar,MMR,1950,0,0,388384,410368,3664
Myanmar,MMR,1951,7328,0,534944,373728,3664
Myanmar,MMR,1952,21984,0,553264,549600,7328
Myanmar,MMR,1953,21984,0,608224,663184,10992
Myanmar,MMR,1954,29312,0,696160,725472,10992
Myanmar,MMR,1955,29312,0,828064,553264,10992
Myanmar,MMR,1956,18320,0,952640,670512,14656
Myanmar,MMR,1957,18320,0,1322704,747456,10992
Myanmar,MMR,1958,18320,0,1458272,916000,18320
Myanmar,MMR,1959,18320,0,1630480,1117520,10992
Myanmar,MMR,1960,21984,0,1714752,937984,40304
Myanmar,MMR,1961,18320,0,1835664,707152,29312
Myanmar,MMR,1962,25648,0,1905280,916000,32976
Myanmar,MMR,1963,62288,0,1967568,575248,29312
Myanmar,MMR,1964,65952,0,2191072,593568,7328
Myanmar,MMR,1965,65952,0,2275344,370064,14656
Myanmar,MMR,1966,69616,0,2462208,252816,21984
Myanmar,MMR,1967,65952,0,2986160,549600,14656
Myanmar,MMR,1968,87936,0,2597776,219840,21984
Myanmar,MMR,1969,91600,0,2590448,498304,32976
Myanmar,MMR,1970,84272,315104,3524768,582576,109920
Myanmar,MMR,1971,98928,340752,3931472,600896,128240
Myanmar,MMR,1972,98928,417696,3799568,381056,197856
Myanmar,MMR,1973,95264,458000,3158368,201520,194192
Myanmar,MMR,1974,84272,395712,3554080,436016,201520
Myanmar,MMR,1975,91600,300448,3173024,670512,351744
Myanmar,MMR,1976,117248,238160,3620032,436016,483648
Myanmar,MMR,1977,135568,421360,3821552,344416,447008
Myanmar,MMR,1978,128240,399376,3653008,447008,523952
Myanmar,MMR,1979,194192,439680,3781248,142896,538608
Myanmar,MMR,1980,194192,490976,4026736,153888,652192
Myanmar,MMR,1981,157552,58624,4407792,205184,809744
Myanmar,MMR,1982,172208,84272,4118336,271136,945312
Myanmar,MMR,1983,168544,95264,4275888,241824,989280
Myanmar,MMR,1984,153888,84272,4733888,267472,1326368
Myanmar,MMR,1985,238160,73280,4312528,289456,1791696
Myanmar,MMR,1986,216176,98928,4202608,186864,2081152
Myanmar,MMR,1987,194192,98928,2388928,146560,2143440
Myanmar,MMR,1988,175872,18320,1689104,120912,2106800
Myanmar,MMR,1989,197856,10992,1916272,186864,2147104
Myanmar,MMR,1990,205184,7328,2044512,274800,1740400
Myanmar,MMR,1991,219840,7328,2018864,289456,1641472
Myanmar,MMR,1992,230832,10992,2905552,120912,1615824
Myanmar,MMR,1993,197856,14656,3081424,51296,1993216
Myanmar,MMR,1994,234496,21984,3451488,40304,2491520
Myanmar,MMR,1995,256480,14656,3828880,65952,2788304
Myanmar,MMR,1996,252816,14656,3909488,47632,3026464
Myanmar,MMR,1997,256480,25648,3887504,51296,3268288
Myanmar,MMR,1998,183200,10992,4675264,54960,3151040
Myanmar,MMR,1999,168544,25648,5422720,366400,2978832
Myanmar,MMR,2000,194192,10992,5778128,1359344,2740672
Myanmar,MMR,2001,186864,21984,4719232,1564528,2224048
Myanmar,MMR,2002,234496,18320,5411728,1234768,2300992
Myanmar,MMR,2003,285792,7328,5884384,600896,3055776
Myanmar,MMR,2004,260144,10992,6269104,729136,5158912
Myanmar,MMR,2005,271136,10992,5265168,586240,5455696
Myanmar,MMR,2006,285792,14656,5452032,952640,6137200
Myanmar,MMR,2007,304112,14656,5558288,820736,6166512
Myanmar,MMR,2008,337088,10992,5147920,648528,3649344
Myanmar,MMR,2009,333424,10992,3847200,608224,5422720
Myanmar,MMR,2010,267472,10992,7496544,586240,4140320
Myanmar,MMR,2011,267472,10992,7679744,831728,5496000
Myanmar,MMR,2012,458000,10992,5910032,1102864,3576064
Myanmar,MMR,2013,556928,10992,6789392,1289728,4202608
Myanmar,MMR,2014,655856,14656,14685312,1428960,4829152
Namibia,NAM,1991,0,0,1014928,40304,0
Namibia,NAM,1992,0,0,1121184,32976,0
Namibia,NAM,1993,0,0,1150496,238160,0
Namibia,NAM,1994,10992,0,1308048,263808,0
Namibia,NAM,1995,10992,0,1575520,43968,0
Namibia,NAM,1996,25648,0,1685440,36640,0
Namibia,NAM,1997,25648,0,1740400,29312,0
Namibia,NAM,1998,73280,0,1788032,43968,0
Namibia,NAM,1999,0,0,1648800,14656,0
Namibia,NAM,2000,0,0,1630480,7328,0
Namibia,NAM,2001,0,0,2007872,10992,0
Namibia,NAM,2002,0,0,1755056,3664,0
Namibia,NAM,2003,0,0,1853984,21984,0
Namibia,NAM,2004,0,0,1956576,3664,0
Namibia,NAM,2005,0,0,2253360,51296,0
Namibia,NAM,2006,0,0,2158096,168544,0
Namibia,NAM,2007,0,0,2202064,157552,0
Namibia,NAM,2008,0,0,2476864,850048,0
Namibia,NAM,2009,0,0,2667392,395712,0
Namibia,NAM,2010,3664,0,2817616,278464,0
Namibia,NAM,2011,194192,0,2564800,69616,0
Namibia,NAM,2012,249152,0,2854256,274800,0
Namibia,NAM,2013,329760,0,2191072,106256,0
Namibia,NAM,2014,362736,0,3323248,69616,0
Nauru,NRU,1964,0,0,29312,0,0
Nauru,NRU,1965,0,0,32976,0,0
Nauru,NRU,1966,0,0,32976,0,0
Nauru,NRU,1967,0,0,47632,0,0
Nauru,NRU,1968,0,0,47632,0,0
Nauru,NRU,1969,0,0,65952,0,0
Nauru,NRU,1970,0,0,65952,0,0
Nauru,NRU,1971,0,0,87936,0,0
Nauru,NRU,1972,0,0,76944,0,0
Nauru,NRU,1973,0,0,84272,0,0
Nauru,NRU,1974,0,0,98928,0,0
Nauru,NRU,1975,0,0,102592,0,0
Nauru,NRU,1976,0,0,102592,0,0
Nauru,NRU,1977,0,0,113584,0,0
Nauru,NRU,1978,0,0,113584,0,0
Nauru,NRU,1979,0,0,113584,0,0
Nauru,NRU,1980,0,0,124576,0,0
Nauru,NRU,1981,0,0,124576,0,0
Nauru,NRU,1982,0,0,124576,0,0
Nauru,NRU,1983,0,0,124576,0,0
Nauru,NRU,1984,0,0,124576,0,0
Nauru,NRU,1985,0,0,124576,0,0
Nauru,NRU,1986,0,0,161216,0,0
Nauru,NRU,1987,0,0,157552,0,0
Nauru,NRU,1988,0,0,157552,0,0
Nauru,NRU,1989,0,0,157552,0,0
Nauru,NRU,1990,0,0,124576,0,0
Nauru,NRU,1991,0,0,124576,0,0
Nauru,NRU,1992,0,0,120912,0,0
Nauru,NRU,1993,0,0,113584,0,0
Nauru,NRU,1994,0,0,109920,0,0
Nauru,NRU,1995,0,0,106256,0,0
Nauru,NRU,1996,0,0,102592,0,0
Nauru,NRU,1997,0,0,102592,0,0
Nauru,NRU,1998,0,0,98928,0,0
Nauru,NRU,1999,0,0,91600,0,0
Nauru,NRU,2000,0,0,84272,0,0
Nauru,NRU,2001,0,0,80608,0,0
Nauru,NRU,2002,0,0,76944,0,0
Nauru,NRU,2003,0,0,65952,0,0
Nauru,NRU,2004,0,0,65952,0,0
Nauru,NRU,2005,0,0,62288,0,0
Nauru,NRU,2006,0,0,43968,0,0
Nauru,NRU,2007,0,0,43968,0,0
Nauru,NRU,2008,0,0,43968,0,0
Nauru,NRU,2009,0,0,40304,0,0
Nauru,NRU,2010,0,0,43968,0,0
Nauru,NRU,2011,0,0,40304,0,0
Nauru,NRU,2012,0,0,40304,0,0
Nauru,NRU,2013,0,0,43968,0,0
Nauru,NRU,2014,0,0,47632,0,0
Nepal,NPL,1950,0,0,25648,0,0
Nepal,NPL,1951,0,0,29312,0,0
Nepal,NPL,1952,0,0,29312,0,0
Nepal,NPL,1953,0,0,36640,0,0
Nepal,NPL,1954,0,0,40304,0,0
Nepal,NPL,1955,0,0,43968,0,0
Nepal,NPL,1956,0,0,47632,0,0
Nepal,NPL,1957,0,0,54960,0,0
Nepal,NPL,1958,0,0,58624,0,0
Nepal,NPL,1959,0,0,65952,0,0
Nepal,NPL,1960,0,0,80608,0,0
Nepal,NPL,1961,0,0,80608,0,0
Nepal,NPL,1962,0,0,87936,0,0
Nepal,NPL,1963,0,0,98928,0,0
Nepal,NPL,1964,0,0,120912,25648,0
Nepal,NPL,1965,0,0,146560,32976,0
Nepal,NPL,1966,0,0,157552,32976,0
Nepal,NPL,1967,0,0,161216,51296,0
Nepal,NPL,1968,0,0,194192,62288,0
Nepal,NPL,1969,0,0,333424,62288,0
Nepal,NPL,1970,0,0,201520,25648,0
Nepal,NPL,1971,0,0,164880,32976,0
Nepal,NPL,1972,0,0,205184,62288,0
Nepal,NPL,1973,0,0,216176,205184,0
Nepal,NPL,1974,18320,0,194192,212512,0
Nepal,NPL,1975,3664,0,223504,124576,0
Nepal,NPL,1976,14656,0,245488,21984,0
Nepal,NPL,1977,21984,0,263808,51296,0
Nepal,NPL,1978,18320,0,271136,43968,0
Nepal,NPL,1979,10992,0,311440,190528,0
Nepal,NPL,1980,14656,0,318768,205184,0
Nepal,NPL,1981,14656,0,333424,102592,0
Nepal,NPL,1982,10992,0,322432,109920,0
